date,time,temp,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,condition
2023-05-13,11:50,18.9,15,0.78,ENE,6.3,0,1015.2,Partly Cloudy
2023-05-13,12:20,20,15,0.73,E,5.8,0,1015.2,Partly Cloudy
2023-05-13,12:50,20,13.9,0.68,ENE,5.4,0,1016.3,Mostly Cloudy
2023-05-13,13:20,20,13.9,0.68,E,5.4,0,1016.3,Fair
2023-05-13,13:50,20,13.9,0.68,E,4.5,0,1016.3,Partly Cloudy
2023-05-13,14:20,20,13.9,0.68,E,5.4,0,1016.3,Fair
2023-05-13,14:50,21.1,13.9,0.64,E,4.5,0,1016.3,Fair
2023-05-13,15:20,21.1,13.9,0.64,E,4.5,0,1016.3,Fair
2023-05-13,15:50,21.1,13.9,0.64,E,4,0,1016.3,Fair
2023-05-13,16:20,20,13.9,0.68,E,3.6,0,1016.3,Fair
2023-05-13,16:50,21.1,15,0.68,E,5.4,0,1016.3,Fair
2023-05-13,17:20,20,15,0.73,ESE,5.4,0,1016.3,Fair
2023-05-13,17:50,20,15,0.73,E,5.4,0,1016.3,Fair
2023-05-13,18:20,20,15,0.73,E,5.4,0,1016.3,Fair
2023-05-13,18:50,20,13.9,0.68,ESE,4,0,1016.3,Fair
2023-05-13,19:20,20,13.9,0.68,ESE,3.6,0,1016.3,Fair
2023-05-13,19:50,18.9,15,0.78,ESE,4.5,0,1016.3,Fair
2023-05-13,20:20,18.9,13.9,0.73,ESE,5.4,0,1016.3,Partly Cloudy
2023-05-13,20:50,18.9,15,0.78,ESE,4.5,0,1017.3,Fair
2023-05-13,21:20,18.9,15,0.78,ESE,4.5,0,1017.3,Partly Cloudy
2023-05-13,21:50,18.9,15,0.78,E,4,0,1017.3,Partly Cloudy
2023-05-13,22:20,18.9,15,0.78,E,5.4,0,1018.3,Mostly Cloudy
2023-05-13,22:50,18.9,15,0.78,E,6.3,0,1018.3,Partly Cloudy
2023-05-13,23:20,18.9,15,0.78,E,6.3,0,1018.3,Fair
2023-05-13,23:50,18.9,15,0.78,E,6.7,0,1018.3,Mostly Cloudy
2023-05-14,0:20,18.9,15,0.78,E,5.8,0,1018.3,Cloudy
2023-05-14,0:50,18.9,15,0.78,E,5.4,0,1018.3,Partly Cloudy
2023-05-14,1:20,18.9,16.1,0.83,E,5.8,0,1018.3,Mostly Cloudy
2023-05-14,1:50,17.8,15,0.83,ENE,5.4,0,1018.3,Cloudy
2023-05-14,2:20,17.8,15,0.83,ENE,5.4,0,1018.3,Partly Cloudy
2023-05-14,2:50,17.8,15,0.83,NE,5.4,0,1018.3,Cloudy
2023-05-14,3:20,17.8,15,0.83,NE,4,0,1017.3,Fair
2023-05-14,3:50,17.8,15,0.83,NE,5.4,0,1017.3,Partly Cloudy
2023-05-14,4:20,17.8,15,0.83,NE,4,0,1017.3,Cloudy
2023-05-14,4:50,17.8,15,0.83,NE,4,0,1017.3,Fair
2023-05-14,5:20,17.8,15,0.83,NE,4,0,1017.3,Fair
2023-05-14,5:50,17.8,13.9,0.77,NE,3.1,0,1017.3,Fair
2023-05-14,6:50,17.2,13.9,0.82,NE,0.9,0,1017.3,Fair
2023-05-14,7:50,17.2,13.9,0.82,NE,2.2,0,1017.3,Fair
2023-05-14,8:50,17.8,13.9,0.77,NE,2.7,0,1018.3,Fair
2023-05-14,9:20,17.8,13.9,0.77,NE,2.7,0,1018.3,Partly Cloudy
2023-05-14,9:50,17.8,12.8,0.73,NE,2.2,0,1018.3,Fair
2023-05-14,10:20,18.9,12.8,0.68,NE,2.7,0,1018.3,Fair
2023-05-14,10:50,20,12.8,0.64,NE,2.7,0,1019.3,Fair
2023-05-14,11:20,20,13.9,0.68,ENE,2.7,0,1019.3,Fair
2023-05-14,11:50,20,13.9,0.68,E,3.1,0,1019.3,Fair
2023-05-14,12:20,20,13.9,0.68,ESE,3.6,0,1018.3,Fair
2023-05-14,12:50,20,13.9,0.68,ESE,3.6,0,1018.3,Fair
2023-05-14,13:20,21.1,13.9,0.64,ESE,4,0,1018.3,Fair
2023-05-14,13:50,22.2,13.9,0.6,SE,4,0,1018.3,Fair
2023-05-14,14:20,22.2,13.9,0.6,SE,3.6,0,1018.3,Fair
2023-05-14,14:50,22.8,12.2,0.5,SSW,3.6,0,1017.3,Fair
2023-05-14,15:20,23.9,12.2,0.47,SSE,3.1,0,1017.3,Fair
2023-05-14,15:50,22.8,11.1,0.47,SSW,5.4,0,1017.3,Fair
2023-05-14,16:20,22.8,12.8,0.53,S,6.7,0,1017.3,Fair
2023-05-14,16:50,22.8,13.9,0.57,S,7.2,0,1016.3,Fair
2023-05-14,17:20,22.8,13.9,0.57,S,6.3,11.6,1016.3,Fair
2023-05-14,17:50,23.9,13.9,0.53,SSW,5.4,0,1016.3,Fair
2023-05-14,18:20,26.1,7.8,0.32,SW,4.5,0,1016.3,Fair
2023-05-14,18:50,27.2,7.2,0.28,WSW,6.3,0,1016.3,Fair
2023-05-14,19:20,26.1,3.9,0.24,WSW,7.2,0,1016.3,Fair
2023-05-14,19:50,26.1,3.9,0.24,WSW,6.3,0,1016.3,Fair
2023-05-14,20:20,25,5,0.28,WSW,5.4,10.3,1016.3,Fair
2023-05-14,20:50,22.8,8.9,0.41,W,6.3,0,1017.3,Fair
2023-05-14,21:20,21.1,12.2,0.56,W,6.3,0,1017.3,Fair
2023-05-14,21:50,21.1,12.2,0.56,W,7.2,0,1017.3,Fair
2023-05-14,22:20,22.2,10,0.46,WSW,5.8,0,1018.3,Fair
2023-05-14,22:50,22.2,10,0.46,WSW,6.3,0,1018.3,Fair
2023-05-14,23:20,21.1,11.1,0.53,W,5.4,0,1018.3,Fair
2023-05-14,23:50,20,12.2,0.6,W,6.7,0,1018.3,Fair
2023-05-15,0:20,21.1,11.1,0.53,WSW,5.4,0,1018.3,Fair
2023-05-15,0:50,20,12.2,0.6,W,6.3,0,1018.3,Fair
2023-05-15,1:20,20,12.2,0.6,W,5.8,0,1018.3,Fair
2023-05-15,1:50,20,12.8,0.64,W,4.5,0,1018.3,Fair
2023-05-15,2:20,20,12.2,0.6,SW,4.5,0,1017.3,Fair
2023-05-15,2:50,20,11.1,0.56,WSW,4.5,0,1017.3,Fair
2023-05-15,3:20,20,11.1,0.56,W,4.5,0,1017.3,Fair
2023-05-15,3:50,18.9,12.8,0.68,W,5.4,0,1016.3,Fair
2023-05-15,4:20,20,12.8,0.64,W,5.8,0,1016.3,Fair
2023-05-15,4:50,18.9,12.2,0.64,W,5.8,0,1016.3,Fair
2023-05-15,5:20,18.9,12.2,0.64,SW,5.4,0,1016.3,Fair
2023-05-15,5:50,18.9,12.8,0.68,WSW,4,0,1016.3,Fair
2023-05-15,6:50,18.9,12.2,0.64,SW,4.5,0,1016.3,Fair
2023-05-15,7:50,18.9,12.2,0.64,SW,4,0,1016.3,Fair
2023-05-15,8:50,20,12.2,0.6,WSW,4.5,0,1016.3,Fair
2023-05-15,9:20,20,12.8,0.64,WSW,4,0,1016.3,Fair
2023-05-15,9:50,20,12.2,0.6,WSW,3.6,0,1016.3,Fair
2023-05-15,10:20,21.1,12.8,0.6,WSW,3.6,0,1016.3,Fair
2023-05-15,10:50,22.2,13.9,0.6,SSW,5.4,0,1016.3,Fair
2023-05-15,11:20,22.2,13.9,0.6,SSW,4.5,0,1016.3,Fair
2023-05-15,11:50,22.8,15,0.61,SSW,4.5,0,1016.3,Fair
2023-05-15,12:20,23.9,13.9,0.53,SSW,4,0,1016.3,Fair
2023-05-15,12:50,23.9,13.9,0.53,S,5.4,0,1016.3,Fair
2023-05-15,13:20,25,13.9,0.5,SSW,4,0,1015.2,Fair
2023-05-15,13:50,26.1,12.8,0.44,W,6.7,0,1015.2,Fair
2023-05-15,14:20,27.2,12.2,0.39,WSW,5.8,0,1015.2,Fair
2023-05-15,14:50,27.2,11.1,0.37,W,7.2,0,1015.2,Fair
2023-05-15,15:20,27.2,12.2,0.39,W,6.7,0,1015.2,Fair
2023-05-15,15:50,27.2,12.2,0.39,WSW,6.7,0,1014.6,Fair
2023-05-15,16:20,23.9,12.8,0.5,SSW,6.7,0,1014.6,Fair
2023-05-15,16:50,26.1,12.8,0.44,SSW,5.4,0,1014.6,Fair
2023-05-15,17:20,25,15,0.54,SSW,6.7,0,1014.6,Fair
2023-05-15,17:50,25,13.9,0.5,SSW,6.3,0,1014.6,Fair
2023-05-15,18:20,25,12.2,0.44,SW,5.4,0,1014.6,Fair
2023-05-15,18:50,25,12.8,0.47,WSW,4.5,0,1014.6,Fair
2023-05-15,19:20,26.1,12.2,0.42,SW,4,0,1014.6,Fair
2023-05-15,19:50,23.9,12.2,0.47,W,6.7,0,1014.6,Fair
2023-05-15,20:20,23.9,11.1,0.44,W,6.3,0,1014.6,Fair
2023-05-15,20:50,23.9,10,0.41,WSW,5.4,0,1014.6,Fair
2023-05-15,21:20,22.8,8.9,0.41,WSW,4.5,0,1014.6,Fair
2023-05-15,21:50,22.2,11.1,0.5,W,5.4,0,1014.6,Fair
2023-05-15,22:20,22.2,11.1,0.5,W,6.7,0,1014.6,Fair
2023-05-15,22:50,22.2,11.1,0.5,W,6.7,0,1014.6,Fair
2023-05-15,23:20,22.2,10,0.46,W,5.8,0,1015.2,Fair
2023-05-15,23:50,22.2,8.9,0.43,W,5.8,0,1014.6,Fair
2023-05-16,0:20,22.2,10,0.46,W,7.2,0,1014.6,Fair
2023-05-16,0:50,21.1,10,0.49,W,8,0,1014.6,Fair
2023-05-16,1:20,21.1,11.1,0.53,W,5.8,0,1014.6,Fair
2023-05-16,1:50,21.1,10,0.49,WSW,5.4,0,1014.6,Fair
2023-05-16,2:20,21.1,8.9,0.46,WSW,5.4,0,1013.5,Fair
2023-05-16,2:50,21.1,7.8,0.43,SW,4.5,0,1013.5,Fair
2023-05-16,3:20,21.1,7.2,0.4,SW,4.5,0,1012.5,Fair
2023-05-16,3:50,21.1,8.9,0.46,WSW,4,0,1012.5,Fair
2023-05-16,4:20,21.1,8.9,0.46,WSW,4.5,0,1012.5,Fair
2023-05-16,4:50,21.1,10,0.49,WSW,4,0,1012.5,Fair
2023-05-16,5:20,20,10,0.52,WSW,5.4,0,1012.5,Fair
2023-05-16,5:50,18.9,10,0.56,SW,4,0,1011.5,Fair
2023-05-16,6:50,18.9,13.9,0.73,WSW,5.4,0,1011.5,Fair
2023-05-16,7:50,17.8,13.9,0.77,WSW,3.1,0,1012.5,Fair
2023-05-16,8:50,18.9,13.9,0.73,SW,3.1,0,1012.5,Fair
2023-05-16,9:20,20,15,0.73,WSW,3.1,0,1012.5,Fair
2023-05-16,9:50,20,13.9,0.68,WSW,2.7,0,1012.5,Fair
2023-05-16,10:20,22.2,12.8,0.57,WSW,2.2,0,1012.5,Fair
2023-05-16,10:50,22.8,13.9,0.57,WSW,2.7,0,1012.5,Fair
2023-05-16,11:20,23.9,12.8,0.5,SW,1.3,0,1012.5,Fair
2023-05-16,11:50,23.9,12.8,0.5,SE,0.9,0,1012.5,Fair
2023-05-16,12:20,25,12.8,0.47,S,2.2,0,1012.5,Partly Cloudy
2023-05-16,12:50,25,7.2,0.32,E,0.9,0,1012.5,Partly Cloudy
2023-05-16,13:20,26.1,6.1,0.28,E,2.7,0,1012.5,Partly Cloudy
2023-05-16,13:50,26.1,6.1,0.28,E,2.7,0,1012.5,Mostly Cloudy
2023-05-16,14:20,26.1,5,0.26,ESE,3.1,0,1012.5,Mostly Cloudy
2023-05-16,14:50,25,6.1,0.29,ESE,3.1,0,1011.5,Mostly Cloudy
2023-05-16,15:20,25,7.2,0.32,E,3.1,0,1011.5,Mostly Cloudy
2023-05-16,15:50,23.9,11.1,0.44,ENE,3.6,0,1011.5,Mostly Cloudy
2023-05-16,16:20,22.8,15,0.61,ENE,4.5,0,1011.5,Mostly Cloudy
2023-05-16,16:50,22.8,15,0.61,ENE,4,0,1010.5,Partly Cloudy
2023-05-16,17:20,22.2,16.1,0.69,ENE,4,0,1010.5,Fair
2023-05-16,17:50,21.1,16.1,0.73,ENE,4,0,1010.5,Fair
2023-05-16,18:20,21.1,16.1,0.73,E,4.5,0,1010.5,Fair
2023-05-16,18:50,21.1,16.1,0.73,E,4.5,0,1010.5,Fair
2023-05-16,19:20,21.1,16.1,0.73,E,5.4,0,1010.5,Fair
2023-05-16,19:50,21.1,16.1,0.73,E,5.4,0,1010.5,Fair
2023-05-16,20:20,20,17.2,0.83,E,5.4,0,1010.5,Partly Cloudy
2023-05-16,20:50,20,16.1,0.78,NE,4.5,0,1010.5,Cloudy
2023-05-16,21:20,20,16.1,0.78,NE,5.8,0,1010.5,Cloudy
2023-05-16,21:50,18.9,16.1,0.83,NE,6.7,0,1010.5,Cloudy
2023-05-16,22:20,18.9,16.1,0.83,NE,5.8,0,1010.5,Cloudy
2023-05-16,22:50,18.9,16.1,0.83,NE,6.3,0,1011.5,Cloudy
2023-05-16,23:20,18.9,17.2,0.88,NE,6.3,0,1011.5,Cloudy
2023-05-16,23:50,18.9,17.2,0.88,ENE,5.8,0,1011.5,Cloudy
2023-05-17,0:20,18.9,16.1,0.83,ENE,7.2,0,1011.5,Cloudy
2023-05-17,0:50,18.9,16.1,0.83,ENE,7.6,0,1011.5,Cloudy
2023-05-17,1:20,18.9,16.1,0.83,ENE,5.8,0,1011.5,Cloudy
2023-05-17,1:50,18.9,15,0.78,NE,5.8,0,1011.5,Cloudy
2023-05-17,2:20,18.9,15,0.78,NE,5.4,0,1011.5,Cloudy
2023-05-17,2:50,18.9,13.9,0.73,NE,5.4,0,1011.5,Cloudy
2023-05-17,3:20,18.9,13.9,0.73,ENE,5.4,0,1010.5,Cloudy
2023-05-17,3:50,18.9,12.8,0.68,ENE,6.3,0,1010.5,Cloudy
2023-05-17,4:20,18.9,12.8,0.68,ENE,5.8,0,1009.5,Cloudy
2023-05-17,4:50,18.9,13.9,0.73,NE,5.8,0,1010.5,Cloudy
2023-05-17,5:20,18.9,15,0.78,NE,5.8,0,1010.5,Cloudy
2023-05-17,5:50,18.9,15,0.78,NE,5.8,0,1010.5,Cloudy
2023-05-17,6:50,18.9,15,0.78,E,4,0,1010.5,Cloudy
2023-05-17,7:50,18.9,15,0.78,E,5.8,0,1010.5,Cloudy
2023-05-17,8:50,18.9,15,0.78,E,5.4,0,1011.5,Cloudy
2023-05-17,9:20,18.9,15,0.78,E,4.5,0,1011.5,Light Rain
2023-05-17,9:50,18.9,13.9,0.73,ESE,4,0,1011.5,Cloudy
2023-05-17,10:20,20,13.9,0.68,SE,4.5,0,1011.5,Light Rain Shower
2023-05-17,10:50,20,13.9,0.68,SE,6.3,11.2,1011.5,Cloudy
2023-05-17,11:20,20,13.9,0.68,SE,6.3,0,1012.5,Cloudy
2023-05-17,11:50,20,15,0.73,SE,4.5,10.3,1012.5,Light Rain Shower
2023-05-17,12:20,20,15,0.73,SE,3.6,11.2,1013.5,Cloudy
2023-05-17,12:50,18.9,13.9,0.73,SSW,6.3,0,1013.5,Cloudy
2023-05-17,13:20,18.9,12.8,0.68,SSW,6.7,0,1013.5,Cloudy
2023-05-17,13:50,18.9,12.2,0.64,S,7.2,0,1013.5,Cloudy
2023-05-17,14:20,18.9,12.2,0.64,SSW,6.7,0,1013.5,Cloudy
2023-05-17,14:50,18.9,11.1,0.6,SSW,5.4,0,1013.5,Light Rain Shower
2023-05-17,15:20,20,11.1,0.56,SSW,4.5,0,1013.5,Cloudy
2023-05-17,15:50,20,11.1,0.56,S,3.1,0,1013.5,Cloudy
2023-05-17,16:20,20,10,0.52,S,4.5,0,1012.5,Cloudy
2023-05-17,16:50,20,8.9,0.49,S,3.1,8,1012.5,Cloudy
2023-05-17,17:20,21.1,10,0.49,E,3.1,0,1012.5,Mostly Cloudy
2023-05-17,17:50,21.1,11.1,0.53,E,4,0,1012.5,Mostly Cloudy
2023-05-17,18:20,18.9,12.2,0.64,ENE,3.6,0,1012.5,Mostly Cloudy
2023-05-17,18:50,18.9,12.8,0.68,ENE,3.1,0,1013.5,Fair
2023-05-17,19:20,18.9,12.8,0.68,E,3.1,0,1013.5,Fair
2023-05-17,19:50,18.9,12.2,0.64,E,3.1,0,1013.5,Fair
2023-05-17,20:20,17.8,13.9,0.77,ENE,3.1,0,1013.5,Fair
2023-05-17,20:50,17.8,12.8,0.73,E,3.1,0,1013.5,Fair
2023-05-17,21:20,17.8,13.9,0.77,ENE,2.7,0,1013.5,Fair
2023-05-17,21:50,17.8,12.8,0.73,ENE,2.7,0,1013.5,Cloudy
2023-05-17,22:20,17.8,13.9,0.77,ENE,3.1,0,1014.6,Cloudy
2023-05-17,22:50,17.8,13.9,0.77,ENE,3.6,0,1014.6,Cloudy
2023-05-17,23:20,17.8,12.8,0.73,NE,2.7,0,1014.6,Cloudy
2023-05-17,23:50,18.9,12.2,0.64,NNE,2.2,0,1014.6,Cloudy
2023-05-18,0:20,18.9,12.2,0.64,ENE,0.4,0,1014.6,Cloudy
2023-05-18,0:50,18.9,11.1,0.6,S,0.9,0,1014.6,Mostly Cloudy
2023-05-18,1:20,18.9,12.2,0.64,WSW,0.9,0,1014.6,Mostly Cloudy
2023-05-18,1:50,17.8,12.2,0.68,NW,1.3,0,1014.6,Cloudy
2023-05-18,2:20,17.8,11.1,0.64,NNE,0.4,0,1014.6,Cloudy
2023-05-18,2:50,17.8,11.1,0.64,CALM,0,0,1013.5,Cloudy
2023-05-18,3:20,17.8,11.1,0.64,WNW,2.2,0,1013.5,Cloudy
2023-05-18,3:50,17.8,11.1,0.64,WSW,1.3,0,1013.5,Cloudy
2023-05-18,4:20,17.8,11.1,0.64,SSW,1.3,0,1013.5,Cloudy
2023-05-18,4:50,17.8,12.2,0.68,W,1.3,0,1013.5,Cloudy
2023-05-18,5:20,17.8,12.2,0.68,WSW,0.9,0,1013.5,Cloudy
2023-05-18,5:50,17.8,12.8,0.73,W,0.9,0,1013.5,Fair
2023-05-18,6:50,17.2,12.2,0.72,NNW,0.9,0,1013.5,Fair
2023-05-18,7:50,17.8,12.2,0.68,NNE,2.2,0,1013.5,Mostly Cloudy
2023-05-18,8:50,17.8,12.2,0.68,NE,3.1,0,1014.6,Mostly Cloudy
2023-05-18,9:20,18.9,12.8,0.68,NNE,3.1,0,1014.6,Mostly Cloudy
2023-05-18,9:50,18.9,12.8,0.68,NE,2.7,0,1014.6,Mostly Cloudy
2023-05-18,10:20,20,13.9,0.68,ESE,4,0,1014.6,Mostly Cloudy
2023-05-18,10:50,20,15,0.73,ESE,4.5,0,1014.6,Mostly Cloudy
2023-05-18,11:20,20,15,0.73,NE,3.1,0,1015.2,Mostly Cloudy
2023-05-18,11:50,20,13.9,0.68,NE,1.3,0,1015.2,Mostly Cloudy
2023-05-18,12:20,20,13.9,0.68,NE,3.1,0,1015.2,Mostly Cloudy
2023-05-18,12:32,20,12.8,0.64,NE,3.6,0,1015.2,Thunder
2023-05-18,12:50,20,12.8,0.64,NE,4,0,1015.2,Thunder
2023-05-18,13:02,17.8,15,0.83,ENE,5.4,13.9,1015.2,T-Storm
2023-05-18,13:11,16.1,12.8,0.82,E,11.2,17.4,1015.2,Heavy T-Storm / Windy
2023-05-18,13:20,15,12.8,0.88,ESE,9.8,17,1015.2,Heavy T-Storm / Windy
2023-05-18,13:50,17.2,12.8,0.77,ESE,2.2,0,1016.3,T-Storm
2023-05-18,13:55,16.1,12.2,0.77,E,5.4,16.1,1016.3,Heavy T-Storm
2023-05-18,13:59,15,12.8,0.88,E,7.6,16.1,1016.3,Heavy T-Storm
2023-05-18,14:10,16.1,12.2,0.77,ESE,6.3,13.4,1016.3,Heavy T-Storm
2023-05-18,14:20,16.1,12.8,0.82,SSE,2.7,0,1015.2,T-Storm
2023-05-18,14:44,17.2,13.9,0.82,S,4.5,0,1015.2,Light Rain with Thunder
2023-05-18,14:50,17.2,13.9,0.82,S,4,0,1015.2,Light Rain with Thunder
2023-05-18,15:20,17.2,13.9,0.82,E,3.1,0,1016.3,T-Storm
2023-05-18,15:50,16.1,12.8,0.82,ESE,4.5,0,1015.2,T-Storm
2023-05-18,16:01,17.2,10,0.63,SE,3.1,0,1015.2,Rain Shower
2023-05-18,16:20,17.2,12.2,0.72,SE,2.7,0,1015.2,Rain Shower
2023-05-18,16:36,16.1,12.8,0.82,ENE,4,0,1015.2,Light Rain with Thunder
2023-05-18,16:50,17.2,13.9,0.82,E,3.1,0,1015.2,T-Storm
2023-05-18,17:07,16.1,13.9,0.88,NE,3.6,0,1015.2,Light Rain Shower
2023-05-18,17:20,16.1,13.9,0.88,NNE,4,0,1015.2,Light Rain Shower
2023-05-18,17:50,16.1,12.8,0.82,NE,7.2,13,1016.3,Light Rain Shower
2023-05-18,18:20,15,12.8,0.88,E,7.6,0,1017.3,Heavy Rain Shower
2023-05-18,18:50,15,12.8,0.88,NE,3.6,0,1017.3,Rain Shower
2023-05-18,19:20,15,12.8,0.88,NNW,0.9,0,1016.3,Light Rain Shower
2023-05-18,19:50,15,12.8,0.88,SW,2.7,0,1016.3,Light Rain Shower
2023-05-18,20:20,16.1,13.9,0.88,WNW,1.3,0,1016.3,Mostly Cloudy
2023-05-18,20:50,15,12.2,0.82,NNW,3.1,8,1016.3,Mostly Cloudy
2023-05-18,21:20,16.1,11.1,0.72,NW,2.2,0,1016.3,Mostly Cloudy
2023-05-18,21:50,15,12.2,0.82,SW,3.6,0,1016.3,Partly Cloudy
2023-05-18,22:20,15,12.2,0.82,WSW,2.7,0,1016.3,Fair
2023-05-18,22:50,15,12.2,0.82,WSW,2.2,0,1016.3,Fair
2023-05-18,23:20,15,12.2,0.82,E,0.9,0,1016.3,Cloudy
2023-05-18,23:50,17.2,12.2,0.72,E,3.1,0,1016.3,Cloudy
2023-05-19,0:20,15,11.1,0.77,NNW,1.3,0,1016.3,Partly Cloudy
2023-05-19,0:50,15,12.2,0.82,W,0.4,0,1016.3,Fair
2023-05-19,1:20,16.1,12.2,0.77,ESE,0.9,0,1016.3,Fair
2023-05-19,1:50,13.9,12.8,0.94,W,2.7,0,1016.3,Fair
2023-05-19,2:20,13.9,12.2,0.88,W,2.7,0,1016.3,Fair
2023-05-19,2:50,13.9,12.2,0.88,W,2.7,0,1016.3,Fair
2023-05-19,3:20,13.9,12.2,0.88,WSW,3.1,0,1016.3,Fair
2023-05-19,3:50,13.9,12.2,0.88,W,3.6,0,1016.3,Fair
2023-05-19,4:20,13.9,11.1,0.82,W,4,0,1016.3,Mostly Cloudy
2023-05-19,4:50,13.9,11.1,0.82,WSW,3.1,0,1016.3,Cloudy
2023-05-19,5:20,13.9,11.1,0.82,WSW,3.6,0,1016.3,Cloudy
2023-05-19,5:50,13.9,11.1,0.82,WSW,2.7,0,1016.3,Fair
2023-05-19,6:50,13.9,11.1,0.82,WSW,2.2,0,1015.2,Fair
2023-05-19,7:50,13.9,11.1,0.82,WSW,2.2,0,1016.3,Fair
2023-05-19,8:50,13.9,11.1,0.82,WSW,2.2,0,1016.3,Fair
2023-05-19,9:20,15,11.1,0.77,WSW,2.2,0,1016.3,Fair
2023-05-19,9:50,16.1,12.2,0.77,WSW,0.9,0,1016.3,Fair
2023-05-19,10:20,17.2,12.8,0.77,W,0.9,0,1016.3,Fair
2023-05-19,10:50,17.8,12.8,0.73,WNW,0.9,0,1016.3,Fair
2023-05-19,11:20,18.9,12.2,0.64,E,2.7,0,1016.3,Fair
2023-05-19,11:50,18.9,12.8,0.68,E,3.1,0,1016.3,Fair
2023-05-19,12:20,20,13.9,0.68,E,2.2,0,1016.3,Fair
2023-05-19,12:50,20,13.9,0.68,ESE,3.6,0,1016.3,Fair
2023-05-19,13:20,21.1,13.9,0.64,ESE,3.6,0,1016.3,Fair
2023-05-19,13:50,21.1,13.9,0.64,ESE,3.6,0,1016.3,Fair
2023-05-19,14:20,21.1,12.8,0.6,ESE,3.1,0,1015.2,Fair
2023-05-19,14:50,22.2,11.1,0.5,SSE,2.2,0,1015.2,Fair
2023-05-19,15:20,22.8,10,0.44,SSW,3.6,0,1014.6,Fair
